2026-05-21 10:49:19.5199|eventId: 0|level: INFO|traceId: 00-fc8b86d3105c39a8762eb5f02ae4b684-5b4691ceeb4aa71a-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.133888132105150143162871541411731780159144, seriesInstanceUid: 1.2.840.19216622352892321110282110210111240391850, sopInstanceUid: 1.2.840.12114513921313719820317344175109200217247153)
2026-05-21 10:49:19.5349|eventId: 3|level: INFO|traceId: 00-fc8b86d3105c39a8762eb5f02ae4b684-5b4691ceeb4aa71a-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '8.993'
2026-05-21 10:49:19.5520|eventId: 0|level: INFO|traceId: 00-fc8b86d3105c39a8762eb5f02ae4b684-5b4691ceeb4aa71a-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20250812/1.2.840.133888132105150143162871541411731780159144/1.2.840.19216622352892321110282110210111240391850/1.2.840.12114513921313719820317344175109200217247153.dcm, 19 ms elapsed.
2026-05-21 10:49:19.5662|eventId: 0|level: INFO|traceId: 00-ebe608fcd8a77600698b031857f474e4-5ab28e3565662001-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331759566 GetImage() 由 S3 取得 stream，耗時 46 ms.
2026-05-21 10:49:19.5662|eventId: 0|level: INFO|traceId: 00-ebe608fcd8a77600698b031857f474e4-5ab28e3565662001-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.213115105749221414215113210170101331179222
2026-05-21 10:49:19.5997|eventId: 0|level: INFO|traceId: 00-fc8b86d3105c39a8762eb5f02ae4b684-5b4691ceeb4aa71a-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331759599 GetImage() 由 S3 取得 stream，耗時 40 ms.
2026-05-21 10:49:19.5997|eventId: 0|level: INFO|traceId: 00-fc8b86d3105c39a8762eb5f02ae4b684-5b4691ceeb4aa71a-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.12114513921313719820317344175109200217247153
2026-05-21 10:49:20.1405|eventId: 0|level: INFO|traceId: 00-2dbfeae5ed3bbce06d831bf26d131711-2a63f07eec5cdcde-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.133888132105150143162871541411731780159144, seriesInstanceUid: 1.2.840.19216622352892321110282110210111240391850, sopInstanceUid: 1.2.840.114822210314114621323211912215325752610687)
2026-05-21 10:49:20.1586|eventId: 3|level: INFO|traceId: 00-2dbfeae5ed3bbce06d831bf26d131711-2a63f07eec5cdcde-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '10.982'
2026-05-21 10:49:20.1663|eventId: 0|level: INFO|traceId: 00-2dbfeae5ed3bbce06d831bf26d131711-2a63f07eec5cdcde-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20250812/1.2.840.133888132105150143162871541411731780159144/1.2.840.19216622352892321110282110210111240391850/1.2.840.114822210314114621323211912215325752610687.dcm, 22 ms elapsed.
